flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
1,1,2,2,1889,142.31,53.63,-71.69,0.001,Xin Chào
3,2,1,2,1888,111.06,79.06,-12.56,0.002,Xin Chào
1,1,1,3,1889,87.94,64.5,109.0,0.001,Xin Chào
1,1,1,3,1888,111.31,87.06,177.69,0.001,Xin Chào
1,1,2,2,1889,155.06,56.94,-60.0,0.001,Xin Chào
2,1,1,2,1888,164.62,29.75,-83.75,0.002,Xin Chào
3,1,1,3,1888,141.69,56.25,-64.56,0.002,Xin Chào
0,-1,1,2,1888,111.81,77.69,35.13,0.001,Xin Chào
2,1,1,1,1888,107.25,74.44,110.31,0.001,Xin Chào
0,1,1,3,1888,139.75,75.75,-55.81,0.002,Xin Chào
6,1,23,2,1888,173.0,29.5,-69.44,0.001,Xin Chào
3,1,0,2,1888,150.5,41.31,-65.5,0.003,Xin Chào
1,2,1,3,1888,112.94,57.81,-12.13,0.002,Xin Chào
0,1,1,2,1889,87.06,55.31,64.62,0.001,Xin Chào
1,1,1,3,1889,86.75,58.94,88.75,0.001,Xin Chào
0,0,1,2,1889,118.25,78.31,-4.44,0.003,Xin Chào
0,2,1,3,1889,152.94,54.81,-41.75,0.002,Xin Chào
2,1,2,2,1888,152.69,34.0,-60.63,0.002,Xin Chào
1,1,2,2,1888,139.12,46.63,-40.31,0.001,Xin Chào
1,1,0,3,1888,117.94,64.31,2.69,0.003,Xin Chào
1,2,2,2,1888,118.31,67.69,81.94,0.002,Xin Chào
1,1,1,2,1889,140.0,72.56,46.63,0.002,Xin Chào
3,0,2,1,1889,161.69,51.13,-32.94,0.003,Xin Chào
445,2,1,2,1888,174.87,25.62,-66.12,0.003,Xin Chào
2,1,0,2,1889,158.56,39.81,-55.38,0.001,Xin Chào
2,1,0,2,1889,126.69,51.06,-26.37,0.007,Xin Chào
0,1,2,3,1888,97.37,51.56,16.56,0.002,Xin Chào
5,2,1,2,1888,87.25,49.06,37.31,0.008,Xin Chào
1,0,1,2,1888,107.37,58.13,7.06,0.006,Xin Chào
1,1,1,3,1888,142.94,52.56,-26.5,0.006,Xin Chào
1,1,2,1,1889,164.75,33.56,-56.25,0.001,Xin Chào
1,0,2,2,1889,157.56,38.88,-56.13,0.009,Xin Chào
2,2,0,2,1889,134.5,49.31,-35.94,0.002,Xin Chào
1,2,1,2,1888,104.44,49.75,1.25,0.004,Xin Chào
2,0,1,3,1888,85.62,50.06,47.69,0.001,Xin Chào
1,1,2,1,1889,92.44,62.13,31.94,0.002,Xin Chào
1,1,2,2,1888,116.94,66.12,-8.94,0.001,Xin Chào
1,1,1,4,1889,147.12,55.13,-30.75,0.001,Xin Chào
0,1,2,1,1889,154.56,42.25,-52.94,0.0,Xin Chào
2,0,1,3,1889,144.56,49.06,-44.38,0.004,Xin Chào
1,1,1,1,1888,125.19,55.19,-9.44,0.002,Xin Chào
0,0,1,2,1889,105.25,53.81,38.44,0.0,Xin Chào
2,1,2,2,1889,88.69,51.44,74.31,0.002,Xin Chào
1,0,0,1,1889,98.75,67.0,42.38,0.002,Xin Chào
2,0,1,2,1888,128.19,64.5,-29.81,0.001,Xin Chào
1,1,0,3,1888,159.12,43.06,-46.94,0.002,Xin Chào
1,1,1,4,1889,178.12,22.87,-54.38,0.0,Xin Chào
0,0,0,1,1889,172.25,24.87,-59.44,0.001,Xin Chào
0,0,2,2,1888,138.12,39.19,-44.44,0.002,Xin Chào
1,2,2,3,1889,105.81,49.75,-6.37,0.002,Xin Chào
0,1,0,3,1888,81.75,45.31,26.5,0.001,Xin Chào
2,1,2,1,1888,73.69,30.37,17.06,0.001,Xin Chào
3,0,2,1,1889,79.75,4.75,1.12,0.001,Xin Chào
1,1,0,3,1888,94.12,-28.44,-3.5,0.002,Xin Chào
2,0,4,3,1888,91.62,-63.44,13.88,0.0,Xin Chào
0,0,0,0,1889,93.56,-82.37,33.0,0.002,Xin Chào
1,1,2,1,1889,91.75,-71.31,39.88,0.001,Xin Chào
1,1,2,2,1889,95.75,-64.06,42.94,0.002,Xin Chào
0,2,1,2,1888,97.81,-66.31,54.56,0.001,Xin Chào
2,3,1,3,1888,93.69,-69.44,50.56,0.002,Xin Chào
0,1,2,1,1889,90.37,-68.19,48.31,0.001,Xin Chào
1,4,1,0,1889,92.75,-66.31,51.88,0.002,Xin Chào
-1,0,1,1,1888,97.0,-66.56,62.0,0.003,Xin Chào
1,1,1,3,1888,102.69,-67.62,64.5,0.001,Xin Chào
2,1,3,1,1889,97.5,-66.06,63.81,0.003,Xin Chào
1,1,1,1,1888,83.44,-56.88,55.38,0.002,Xin Chào
0,-1,0,3,1888,78.56,-31.06,57.0,0.002,Xin Chào
1,1,1,2,1888,80.94,-3.25,52.63,0.003,Xin Chào
1,1,1,3,1888,91.81,26.87,50.88,0.002,Xin Chào
1,1,0,2,1889,105.0,48.69,38.88,0.001,Xin Chào
2,1,1,2,1888,120.56,65.19,4.44,0.002,Xin Chào
0,2,2,2,1888,125.87,64.06,-32.81,0.002,Xin Chào
2,2,2,2,1889,113.62,53.44,-10.56,0.002,Xin Chào
2,0,1,1,1888,97.31,25.06,26.75,0.002,Xin Chào
1,2,2,2,1888,78.5,-19.06,37.75,0.001,Xin Chào
1,1,1,2,1888,66.56,-50.38,55.19,0.003,Xin Chào
0,0,1,2,1889,61.31,-51.38,80.44,0.002,Xin Chào
0,1,2,3,1888,75.94,-22.19,62.06,0.001,Xin Chào
1,1,1,1,1888,96.69,20.62,54.0,0.002,Xin Chào
1,1,0,2,1888,123.0,54.25,28.31,0.002,Xin Chào
-1,1,0,3,1889,157.69,59.31,-45.13,0.002,Xin Chào
1,1,1,3,1889,179.37,40.94,-61.44,0.003,Xin Chào
1,2,0,1,1888,177.0,47.31,-61.63,0.003,Xin Chào
2,2,1,2,1888,160.75,58.19,-43.94,0.003,Xin Chào
2,2,1,2,1888,140.56,62.0,-2.44,0.003,Xin Chào
1,1,2,2,1888,129.94,69.19,26.81,0.003,Xin Chào
0,1,2,2,1889,144.5,66.06,-19.94,0.002,Xin Chào
1,1,1,3,1888,168.62,35.69,-55.38,0.003,Xin Chào
2,0,2,2,1888,170.69,32.13,-56.63,0.003,Xin Chào
2,1,1,2,1888,150.56,47.5,-39.56,0.003,Xin Chào
1,2,1,2,1888,127.44,58.56,-0.94,0.003,Xin Chào
1,0,1,2,1888,112.75,53.56,37.31,0.003,Xin Chào
-1,1,0,1,1889,106.19,44.56,62.56,0.003,Xin Chào
1,1,1,2,1889,112.44,54.0,44.19,0.003,Xin Chào
2,0,1,3,1889,137.5,60.94,-11.5,0.003,Xin Chào
0,1,1,1,1889,166.12,41.88,-43.0,0.002,Xin Chào
1,2,0,1,1888,198.37,11.88,-48.38,0.003,Xin Chào
2,1,1,2,1889,216.94,-6.0,-45.5,0.003,Xin Chào
1,2,1,3,1889,208.31,-8.38,-53.13,0.001,Xin Chào
0,1,0,3,1889,190.69,4.87,-49.06,0.002,Xin Chào
1,0,-1,3,1888,188.62,8.38,-42.38,0.002,Xin Chào
2,2,1,1,1889,217.5,-11.75,-68.5,0.002,Xin Chào
0,1,1,3,1889,223.12,-13.5,-68.37,0.001,Xin Chào
1,3,1,2,1889,194.81,0.06,-66.12,0.0,Xin Chào
-1,1,1,2,1888,183.62,8.38,-59.88,0.002,Xin Chào
2,1,0,4,1889,189.12,9.81,-61.31,0.001,Xin Chào
1,2,2,2,1888,207.31,-2.94,-71.37,0.002,Xin Chào
0,2,1,1,1889,199.94,3.62,-72.56,0.002,Xin Chào
1,1,1,2,1889,167.56,27.19,-69.19,0.001,Xin Chào
1,2,1,2,1889,132.69,56.94,-50.0,0.001,Xin Chào
2,0,0,0,1889,112.31,78.87,9.0,0.0,Xin Chào
1,1,1,2,1889,109.25,78.0,-9.88,0.002,Xin Chào
2,1,1,2,1888,122.06,58.94,-38.81,0.0,Xin Chào
2,1,1,1,1888,121.56,46.88,-64.62,0.001,Xin Chào
1,0,1,2,1889,115.0,58.56,-53.19,0.001,Xin Chào
1,0,2,1,1888,106.37,74.5,20.87,0.001,Xin Chào
2,2,0,0,1888,111.0,72.94,-16.44,0.001,Xin Chào
2,1,2,2,1888,124.31,53.38,-59.13,0.0,Xin Chào
1,1,2,2,1889,121.12,47.94,-68.06,0.001,Xin Chào
1,2,1,2,1888,115.75,68.87,-31.56,0.0,Xin Chào
2,1,0,35,1888,105.62,68.81,56.19,0.001,Xin Chào
1,1,2,2,1889,113.44,69.87,1.87,0.0,Xin Chào
1,2,0,1,1889,133.19,43.63,-53.88,0.001,Xin Chào
1,2,1,2,1888,130.44,30.56,-80.62,0.003,Xin Chào
0,1,2,3,1888,123.62,56.0,-50.0,0.001,Xin Chào
-1,1,1,1,1889,110.75,69.5,59.56,0.002,Xin Chào
1,0,1,3,1889,102.75,66.44,57.56,0.002,Xin Chào
2,1,0,2,1888,121.12,68.12,-8.63,0.002,Xin Chào
0,1,0,3,1889,143.56,40.06,-52.75,0.002,Xin Chào
1,0,1,2,1888,144.62,24.87,-82.31,0.003,Xin Chào
0,1,-1,2,1888,138.44,48.81,-61.69,0.002,Xin Chào
3,1,1,1,1889,127.31,74.56,3.75,0.002,Xin Chào
1,1,1,2,1888,111.31,66.87,82.81,0.002,Xin Chào
2,2,0,3,1889,115.62,69.81,47.25,0.004,Xin Chào
2,1,2,2,1889,136.25,53.94,-30.0,0.003,Xin Chào
1,1,1,3,1888,145.37,29.06,-61.31,0.002,Xin Chào
1,0,1,2,1888,137.94,43.25,-43.63,0.001,Xin Chào
2,1,2,3,1889,123.87,60.25,0.19,0.002,Xin Chào
1,2,2,2,1888,113.19,56.81,78.5,0.002,Xin Chào
1,1,1,2,1888,93.44,34.25,108.62,0.001,Xin Chào
1,1,1,2,1889,84.12,28.56,108.06,0.003,Xin Chào
1,1,2,2,1889,102.81,51.44,89.31,0.003,Xin Chào
0,2,2,2,1888,127.31,70.81,-7.62,0.002,Xin Chào
1,0,1,3,1889,150.5,41.38,-67.75,0.003,Xin Chào
1,1,1,2,1889,154.25,32.81,-81.5,0.003,Xin Chào
0,2,1,1,1889,132.44,56.19,-55.19,0.001,Xin Chào
0,2,1,2,1888,113.5,69.75,67.75,0.002,Xin Chào
1,15,1,0,1888,91.06,42.31,113.0,0.002,Xin Chào
1,0,2,1,1889,98.25,60.63,86.69,0.003,Xin Chào
2,1,0,3,1888,127.31,69.69,-34.25,0.004,Xin Chào
2,2,2,1,1889,141.94,36.38,-86.19,0.002,Xin Chào
0,1,1,2,1888,136.25,52.19,-79.69,0.003,Xin Chào
2,0,0,1,1889,125.25,84.25,2.0,0.002,Xin Chào
1,39,2,1,1888,121.31,47.69,133.12,0.003,Xin Chào
1,0,1,2,1889,121.44,67.25,104.62,0.006,Xin Chào
1,2,1,2,1889,141.87,62.25,-65.56,0.004,Xin Chào
2,1,1,2,1888,160.87,38.63,-72.94,0.002,Xin Chào
0,1,1,3,1888,160.44,42.25,-70.56,0.002,Xin Chào
2,2,2,2,1888,139.06,58.0,-56.25,0.004,Xin Chào
1,2,1,1,1888,118.94,75.94,41.19,0.003,Xin Chào
0,1,2,3,1888,85.37,44.25,97.5,0.002,Xin Chào
1,1,2,3,1888,49.81,10.44,92.0,0.002,Xin Chào
1,2,1,0,1888,44.94,-18.5,90.31,0.001,Xin Chào
2,2,1,2,1889,34.69,-41.44,104.44,0.003,Xin Chào
258,2,1,2,1888,24.75,-58.63,85.0,0.002,Xin Chào
1,1,1,1,1889,18.56,-48.44,100.44,0.003,Xin Chào
0,2,1,4,1888,38.81,-32.13,89.62,0.002,Xin Chào
1,1,1,2,1889,60.19,-7.87,81.87,0.003,Xin Chào
1,2,1,1,1889,89.81,24.62,70.56,0.002,Xin Chào
0,2,2,2,1888,114.5,51.94,41.44,0.002,Xin Chào
1,1,2,2,1888,140.31,58.25,-9.56,0.002,Xin Chào
1,1,2,2,1889,166.37,37.19,-37.81,0.003,Xin Chào
2,1,1,2,1889,189.19,4.12,-55.13,0.005,Xin Chào
0,1,1,1,1888,213.37,-21.0,-47.38,0.012,Xin Chào
-2,1,0,2,1888,224.0,-28.37,-46.19,0.002,Xin Chào
1,0,0,2,1888,209.37,-12.0,-53.06,0.002,Xin Chào
1,0,1,1,1889,182.5,15.75,-60.75,0.003,Xin Chào
2,2,1,2,1889,155.69,45.69,-52.13,0.002,Xin Chào
1,1,1,3,1888,132.0,68.56,-14.38,0.004,Xin Chào
0,0,1,2,1888,106.62,59.88,57.19,0.015,Xin Chào
1,1,0,2,1889,86.56,32.31,93.87,0.022,Xin Chào
1,0,0,1,1889,59.06,10.25,99.81,0.012,Xin Chào
1,1,1,2,1888,37.13,-4.44,104.75,0.002,Xin Chào
0,3,1,0,1888,35.06,-2.87,105.62,0.014,Xin Chào
2,0,1,1,1889,53.63,11.75,109.06,0.004,Xin Chào
1,1,2,2,1889,91.0,40.44,104.56,0.003,Xin Chào
1,0,1,1,1888,127.87,71.75,82.94,0.005,Xin Chào
0,0,1,1,1888,154.69,68.37,-24.56,0.003,Xin Chào
0,2,1,1,1889,173.12,40.31,-43.69,0.003,Xin Chào
1,1,1,1,1888,189.75,13.44,-50.63,0.013,Xin Chào
1,0,1,1,1888,210.75,-12.06,-48.06,0.002,Xin Chào
1,1,1,1,1889,226.75,-30.62,-40.31,0.002,Xin Chào
0,2,2,1,1888,231.25,-34.69,-47.25,0.003,Xin Chào
1,1,1,2,1888,212.12,-17.44,-47.06,0.001,Xin Chào
0,1,0,2,1888,190.44,4.94,-49.44,0.001,Xin Chào
1,1,1,2,1889,172.12,35.25,-40.44,0.004,Xin Chào
1,0,2,2,1888,153.5,60.5,-26.19,0.001,Xin Chào
0,3,0,1,1889,126.44,69.31,5.87,0.003,Xin Chào
1,1,1,2,1888,102.12,56.63,40.44,0.019,Xin Chào
0,3,1,2,1889,77.94,28.87,67.69,0.012,Xin Chào
2,1,0,2,1889,65.69,16.94,71.75,0.001,Xin Chào
0,2,2,2,1888,68.75,22.25,72.75,0.002,Xin Chào
0,2,2,1,1889,83.75,38.06,70.56,0.001,Xin Chào
0,2,2,3,1888,105.69,58.06,53.94,0.003,Xin Chào
2,1,1,0,1889,129.0,70.12,6.62,0.004,Xin Chào
1,1,1,3,1888,153.19,57.94,-38.38,0.004,Xin Chào
0,2,1,2,1889,170.25,36.63,-52.63,0.001,Xin Chào
1,0,2,2,1888,186.56,20.06,-55.63,0.003,Xin Chào
1,1,1,2,1889,198.75,10.38,-47.69,0.002,Xin Chào
1,2,0,2,1888,205.81,1.19,-50.75,0.0,Xin Chào
0,2,0,2,1889,197.94,6.75,-55.19,0.002,Xin Chào
0,0,3,2,1888,176.37,24.37,-54.81,0.005,Xin Chào
2,2,0,2,1888,149.62,47.81,-49.81,0.002,Xin Chào
-1,2,2,0,1888,127.87,67.44,-20.0,0.001,Xin Chào
1,1,1,2,1888,107.69,67.94,39.38,0.0,Xin Chào
2,1,1,1,1889,94.56,56.63,69.5,0.001,Xin Chào
1,2,1,2,1889,85.37,45.44,80.56,0.0,Xin Chào
2,1,1,2,1888,77.44,38.5,78.81,0.001,Xin Chào
1,2,1,3,1888,72.19,31.44,84.31,0.002,Xin Chào
1,1,1,2,1888,73.12,32.88,85.06,0.001,Xin Chào
0,2,1,3,1888,83.62,43.56,83.0,0.0,Xin Chào
0,1,1,2,1888,100.62,59.81,73.19,0.0,Xin Chào
1,2,1,2,1889,122.31,75.87,25.19,0.001,Xin Chào
1,1,0,2,1889,140.87,66.94,-42.88,0.004,Xin Chào
0,2,1,2,1889,153.44,46.69,-60.75,0.003,Xin Chào
0,2,-1,2,1889,165.0,28.0,-68.0,0.003,Xin Chào
1,1,1,1,1888,184.0,16.94,-54.81,0.003,Xin Chào
1,1,1,1,1889,198.0,5.94,-48.81,0.002,Xin Chào
1,1,2,2,1888,203.81,1.25,-45.13,0.002,Xin Chào
1,1,2,1,1888,194.81,7.87,-45.0,0.002,Xin Chào
2,0,3,1,1889,177.19,25.0,-44.06,0.002,Xin Chào
0,0,1,2,1888,158.19,44.63,-35.38,0.002,Xin Chào
2,0,1,1,1889,139.94,63.0,-17.44,0.001,Xin Chào
0,2,2,2,1888,122.0,69.31,15.69,0.001,Xin Chào
0,2,1,1,1888,108.81,62.06,45.94,0.002,Xin Chào
1,1,1,3,1888,97.19,49.69,58.94,0.002,Xin Chào
1,0,2,1,1889,89.12,39.25,63.81,0.002,Xin Chào
3,2,1,1,1889,83.25,32.0,73.12,0.003,Xin Chào
1,1,3,1,1889,78.44,27.94,82.19,0.002,Xin Chào
0,1,1,3,1889,79.56,31.81,79.69,0.003,Xin Chào
1,1,2,2,1889,92.75,45.69,64.5,0.002,Xin Chào
2,2,0,2,1888,117.94,58.44,12.5,0.004,Xin Chào
2,2,1,1,1888,146.75,41.25,-32.88,0.002,Xin Chào
1,1,0,3,1888,177.81,11.69,-53.5,0.003,Xin Chào
3,1,1,3,1888,179.87,12.06,-65.0,0.003,Xin Chào
2,2,2,2,1888,150.12,40.88,-43.63,0.003,Xin Chào
1,1,0,1,1889,124.62,67.75,63.19,0.003,Xin Chào
1,-1,1,1,1888,118.81,66.75,75.94,0.003,Xin Chào
1,1,0,3,1888,147.62,60.69,-24.5,0.005,Xin Chào
0,2,1,2,1888,179.12,22.69,-48.88,0.003,Xin Chào
1,1,0,1,1889,190.25,6.0,-61.25,0.002,Xin Chào
3,2,1,2,1888,161.56,21.75,-46.0,0.006,Xin Chào
1,1,1,1,1889,129.62,47.94,-9.0,0.002,Xin Chào
0,1,1,1,1889,99.19,42.88,67.25,0.002,Xin Chào
1,1,0,2,1889,54.5,6.94,104.25,0.002,Xin Chào
0,1,2,1,1889,9.75,-24.37,104.37,0.003,Xin Chào
0,1,1,3,1889,350.69,-35.44,103.94,0.002,Xin Chào
2,2,3,3,1888,2.75,-30.81,102.37,0.002,Xin Chào
0,0,0,3,1889,33.31,-13.88,102.44,0.003,Xin Chào
1,1,1,2,1888,82.37,16.69,93.31,0.003,Xin Chào
1,3,1,1,1889,123.87,49.31,61.5,0.002,Xin Chào
1,1,0,4,1889,150.94,53.13,-11.56,0.004,Xin Chào
1,1,-1,2,1889,174.62,25.44,-56.5,0.003,Xin Chào
1,1,2,2,1889,195.69,3.81,-78.44,0.003,Xin Chào
2,1,0,2,1888,180.31,22.12,-70.5,0.004,Xin Chào
1,1,1,2,1889,153.0,50.38,-40.63,0.002,Xin Chào
0,2,1,2,1888,131.0,66.5,21.81,0.003,Xin Chào
0,1,1,2,1889,134.81,70.37,13.13,0.003,Xin Chào
0,2,2,2,1888,161.25,46.5,-42.81,0.003,Xin Chào
1,1,0,2,1888,169.56,23.19,-78.87,0.002,Xin Chào
1,1,1,2,1889,154.62,50.63,-55.88,0.003,Xin Chào
2,3,1,1,1888,136.62,77.12,43.19,0.003,Xin Chào
1,2,1,1,1888,136.87,78.19,-5.75,0.004,Xin Chào
0,1,1,2,1888,163.81,46.69,-53.13,0.001,Xin Chào
1,1,2,2,1888,174.69,19.25,-80.69,0.001,Xin Chào
1,2,1,2,1888,159.87,46.06,-68.62,0.001,Xin Chào
2,1,1,3,1888,146.19,83.25,173.25,0.002,Xin Chào
2,2,1,1,1888,131.87,78.56,102.19,0.002,Xin Chào
3,1,0,2,1889,155.69,61.75,-43.94,0.001,Xin Chào
-1,2,1,1,1888,178.0,16.56,-71.31,0.002,Xin Chào
2,0,0,2,1888,162.69,29.31,-75.75,0.001,Xin Chào
0,3,1,2,1889,142.62,74.19,-30.69,0.001,Xin Chào
2,2,1,2,1888,122.62,76.0,100.31,0.001,Xin Chào
1,1,2,2,1889,150.19,61.44,-39.56,0.001,Xin Chào
2,1,1,1,1889,180.44,10.25,-78.0,0.001,Xin Chào
1,1,0,2,1889,167.25,30.87,-70.37,0.001,Xin Chào
1,1,1,1,1888,141.12,66.81,-35.06,0.0,Xin Chào
2,0,1,1,1889,122.0,69.37,99.37,0.001,Xin Chào
2,0,0,2,1888,142.69,74.12,-12.75,0.001,Xin Chào
0,2,1,0,1889,173.44,32.56,-54.19,0.001,Xin Chào
1,3,1,1,1889,176.12,16.0,-78.25,0.001,Xin Chào
1,0,1,0,1888,151.69,50.94,-50.19,0.002,Xin Chào
2,2,1,50,1889,125.5,67.69,78.06,0.001,Xin Chào
0,0,1,2,1888,117.81,69.44,85.69,0.001,Xin Chào
2,2,1,1,1889,149.25,68.56,-34.56,0.001,Xin Chào
0,1,1,0,1889,173.12,22.06,-70.81,0.001,Xin Chào
0,2,2,1,1888,164.69,30.56,-82.25,0.001,Xin Chào
1,1,0,1,1888,145.19,75.87,-50.5,0.001,Xin Chào
2,1,1,3,1888,147.0,61.19,144.44,0.003,Xin Chào
0,2,1,458,1888,134.0,72.06,116.19,0.001,Xin Chào
2,2,1,467,1889,146.44,74.06,-9.69,0.001,Xin Chào
86,2,2,187,1889,163.62,37.81,-42.13,0.002,Xin Chào
43,2,2,174,1888,161.31,18.5,-67.75,0.002,Xin Chào
6,1,2,2,1888,143.06,47.19,-33.38,0.002,Xin Chào
3,1,1,26,1889,118.25,65.31,48.06,0.002,Xin Chào
1,0,1,447,1889,107.37,59.0,24.19,0.003,Xin Chào
1,1,3,123,1889,135.37,45.25,-21.94,0.002,Xin Chào
0,1,1,157,1889,169.19,14.81,-51.44,0.002,Xin Chào
1,2,0,5,1889,176.0,7.69,-63.5,0.001,Xin Chào
2,2,1,86,1888,148.0,32.25,-46.44,0.001,Xin Chào
1,2,0,3,1888,122.44,59.69,-13.81,0.001,Xin Chào
0,1,1,6,1888,98.94,61.13,45.56,0.001,Xin Chào
1,1,2,2,1889,100.75,63.0,44.69,0.002,Xin Chào
2,2,3,35,1889,118.0,69.5,-3.62,0.001,Xin Chào
2,1,2,51,1889,146.25,53.69,-45.0,0.001,Xin Chào
2,1,2,28,1888,164.06,34.94,-62.69,0.001,Xin Chào
-1,2,1,39,1889,174.19,29.25,-60.06,0.002,Xin Chào
0,1,1,39,1889,170.44,33.25,-56.44,0.002,Xin Chào
2,2,2,21,1889,158.81,43.0,-50.06,0.001,Xin Chào
0,0,1,7,1889,144.44,57.19,-33.88,0.001,Xin Chào
1,2,2,179,1888,130.87,65.37,-8.38,0.001,Xin Chào
1,1,1,60,1889,136.12,59.56,-20.19,0.001,Xin Chào
1,2,1,1,1888,146.31,45.38,-43.25,0.002,Xin Chào
0,1,0,52,1888,142.31,48.69,-45.63,0.003,Xin Chào
3,0,1,0,1889,137.94,68.31,-7.0,0.004,Xin Chào
1,1,2,445,1889,128.94,69.69,46.56,0.005,Xin Chào
0,1,1,206,1888,131.44,69.19,14.19,0.005,Xin Chào
-1,1,0,1,1888,145.75,53.69,-40.63,0.005,Xin Chào
2,1,1,2,1888,150.06,38.69,-63.88,0.003,Xin Chào
1,0,2,0,1889,144.87,51.13,-49.06,0.005,Xin Chào
0,2,1,2,1888,135.5,68.62,-2.44,0.005,Xin Chào
1,1,1,2,1889,130.12,69.06,66.81,0.003,Xin Chào
2,0,2,1,1888,128.25,70.0,57.56,0.001,Xin Chào
2,1,1,3,1889,138.5,68.87,-11.88,0.001,Xin Chào
1,2,2,2,1888,146.5,50.31,-54.06,0.002,Xin Chào
1,1,1,2,1889,145.75,47.44,-60.13,0.002,Xin Chào
2,1,1,2,1888,138.5,62.38,-28.75,0.002,Xin Chào
2,1,1,354,1889,130.87,68.0,47.31,0.002,Xin Chào
2,1,1,344,1888,125.12,65.25,52.0,0.001,Xin Chào
-1,2,1,3,1888,126.5,69.25,-2.0,0.0,Xin Chào
2,1,3,2,1888,139.69,53.75,-57.5,0.001,Xin Chào
0,2,1,1,1889,145.0,43.19,-68.19,0.001,Xin Chào
1,2,1,1,1889,139.19,56.44,-50.81,0.002,Xin Chào
2,1,1,52,1889,131.75,71.81,15.13,0.004,Xin Chào
1,2,1,112,1889,131.12,63.81,64.75,0.002,Xin Chào
2,1,2,1,1889,134.62,66.69,-2.31,0.002,Xin Chào
2,1,1,1,1888,145.5,49.44,-58.13,0.005,Xin Chào
0,2,3,1,1888,150.87,40.88,-66.12,0.002,Xin Chào
1,1,1,3,1888,145.87,53.75,-50.25,0.003,Xin Chào
2,1,1,1,1889,139.31,69.87,2.87,0.006,Xin Chào
1,2,0,26,1889,135.69,66.12,76.06,0.003,Xin Chào
1,1,0,3,1889,132.06,68.19,52.81,0.01,Xin Chào
0,1,2,2,1889,135.75,63.44,-39.5,0.007,Xin Chào
1,1,2,1,1888,144.81,41.0,-73.75,0.004,Xin Chào
1,2,1,2,1888,147.87,45.5,-71.62,0.006,Xin Chào
0,1,2,1,1888,144.31,60.56,-48.94,0.007,Xin Chào
0,2,2,0,1889,139.12,72.62,5.69,0.008,Xin Chào
1,1,1,0,1889,138.31,69.62,70.19,0.006,Xin Chào
2,1,0,1,1888,135.25,67.06,74.62,0.005,Xin Chào
1,1,2,1,1889,136.69,70.81,-21.75,0.002,Xin Chào
1,2,1,1,1888,143.81,50.25,-67.5,0.011,Xin Chào
0,2,2,1,1888,148.81,43.5,-71.56,0.008,Xin Chào
1,2,1,0,1888,145.0,55.0,-56.56,0.032,Xin Chào
1,0,1,2,1889,139.69,72.31,-14.38,0.026,Xin Chào
1,3,3,2,1888,133.37,70.75,76.5,0.061,Xin Chào
1,2,1,3,1888,126.44,67.94,71.5,0.012,Xin Chào
1,2,2,1,1889,129.69,70.0,-21.87,0.005,Xin Chào
2,1,1,2,1889,144.56,44.81,-69.0,0.004,Xin Chào
2,2,1,1,1888,156.5,36.19,-71.94,0.001,Xin Chào
0,1,1,2,1889,152.31,41.63,-68.0,0.0,Xin Chào
1,2,2,2,1888,140.81,54.69,-53.19,0.001,Xin Chào
-1,0,1,1,1888,128.81,72.87,-3.5,0.001,Xin Chào
0,1,3,31,1889,117.19,68.12,75.06,0.001,Xin Chào
3,2,0,1,1889,119.37,71.69,49.25,0.002,Xin Chào
2,3,1,1,1889,133.5,68.06,-25.56,0.004,Xin Chào
1,1,1,2,1888,149.56,47.75,-57.63,0.004,Xin Chào
0,2,2,1,1888,157.12,34.88,-69.0,0.002,Xin Chào
1,2,1,0,1888,147.69,43.31,-60.94,0.002,Xin Chào
1,1,1,1,1888,134.75,58.13,-37.56,0.001,Xin Chào
2,1,0,4,1889,125.75,73.0,39.88,0.002,Xin Chào
0,2,1,3,1888,122.44,70.81,32.81,0.001,Xin Chào
-1,1,0,1,1888,131.06,64.75,-24.62,0.001,Xin Chào
0,1,1,3,1889,145.62,53.0,-42.69,0.001,Xin Chào
2,2,0,1,1889,154.56,37.06,-58.31,0.001,Xin Chào
2,2,2,1,1889,149.94,35.63,-60.0,0.001,Xin Chào
-1,0,2,2,1888,137.69,51.56,-39.5,0.001,Xin Chào
1,2,0,1,1889,128.69,70.81,15.0,0.001,Xin Chào
1,2,1,3,1888,124.62,74.19,46.63,0.001,Xin Chào
1,3,2,1,1888,133.75,66.81,-26.19,0.001,Xin Chào
2,0,1,1,1888,152.75,45.0,-51.56,0.001,Xin Chào
1,2,0,3,1888,172.12,25.44,-63.19,0.003,Xin Chào
0,0,2,2,1889,169.5,26.06,-65.12,0.002,Xin Chào
-1,1,2,1,1889,153.06,40.69,-50.0,0.002,Xin Chào
2,2,0,1,1889,135.0,60.75,-8.69,0.002,Xin Chào
0,2,1,2,1889,127.62,72.0,46.31,0.001,Xin Chào
1,1,0,0,1888,132.37,69.44,-22.25,0.002,Xin Chào
0,2,1,1,1888,149.31,48.13,-51.94,0.002,Xin Chào
2,2,2,1,1889,163.75,31.19,-61.56,0.002,Xin Chào
1,2,3,1,1889,164.06,30.44,-62.13,0.004,Xin Chào
0,2,1,1,1889,151.37,40.94,-52.13,0.001,Xin Chào
0,0,3,1,1889,138.62,61.31,-24.81,0.002,Xin Chào
